Tweet,Location,URL
"Caballo, mujer y espuela jamás se presta !!!",Oaxaca,https://twitter.com/arielhm_/status/234812442969001985
Cada caso que expones es peor al anterior. Se me hace chiquito el corazón leyendo la inconsciencia/maldad de las feministas. Dios las perdone.,Mexico,https://twitter.com/tuyomiespiritu/status/1391484875371384834
calla y hazme un sándwich,México ,https://twitter.com/sunflowerbIack/status/1396623736321847298
"Calladita te ves más bonita, en otras palabras",Mexico,https://twitter.com/PatricioAgDiaz/status/1391463734149791744
calladita te ves más bonita...,Mexico,https://twitter.com/kriviiantoo_/status/1391560168031281152
"Cállate, pendeja. Cómo dices eso, estúpida ",Pachuca,https://twitter.com/rizrop/status/1277386170872233984
Cállese pinche vieja ridícula e ignorante.,México ,https://twitter.com/Abraham_Adame/status/1287034100172197894
"Camila Sodi está como quiere, y para nada parece de 60 años, no sean envidiosos. A pesar de ser mamá, parece una veinteañera.",Mexico,https://twitter.com/ElRayoKrueger/status/1390320502544216067
"Casi todas son lesbianas odian a los hombres pero quieren ser como ellos, es algo raro.",Mexico,https://twitter.com/KoalaRockero/status/1390276591490588674
Caundo se tiene q enseñar pues por supuesto Pero mostrar algo que eso ante a los ojos pos no Dan pena ajena mostrando lonjas u celulitis cosas morbidas . aveces debo mirar en otra direccion porque se asustan mis pupilas,Mexico,https://twitter.com/vale90mar/status/1384968076433707011
"Chale, neta ¿quien les hizo tanto daño?",Mexico,https://twitter.com/fernunezbass/status/1301704537460240384
Che vieja gorda!!!????????,Mexico,https://twitter.com/Adalidglez/status/1391232983491923976
Chtpm toda tarada la. Morra,Mexico,https://twitter.com/josuait0/status/1393598383181414407
"Claro que esto a las ""feministas"" les vale madre, porque nomás quieren chingar y chingar a una Ciudad que es gobernada por una extraordinaria mujer.","Ciudad de México, México. ",https://twitter.com/user/status/1387106898768449540
"Comentario intrépido seguido de putifoto de avatar, en fin la hipoteca",Mexico,https://twitter.com/diosadeba/status/1322272728590831624
"Como de costumbre las feminazis haciendo lo mejor, que saben, ser pendejas, diciendo estupideces, e incoherencias, y ademas gritandolas para todos lados, como desquiciadas enfermas, por haber comido tantas tunas se taparon, y sacan la calabaza hablando, y como puedan..",Mexico,https://twitter.com/malaschambas/status/1386191834238504962
Como hacer que cualquier cosa se centre en ti,Mexico,https://twitter.com/madafakazzz_/status/1275884600762351616
"como me caga que hagan sentir mal a mi mejor amigo, por que luego viene a quejarse conmigo y decirme q todas las mujeres somos iguales 
&gt;:(","Los Cabos, Baja California Sur",https://twitter.com/user/status/1387889409207554049
"Como me cagan las personas que se hacen las víctimas , sólo para ser el centro de atención ??","Atotonilco el Alto, Jalisco",https://twitter.com/user/status/1387592510759784452
"Cómo me cagan unas viejas que vienen al gym, por mamonas maleducadas, ojalá se caigan en la caminadora","Navojoa, Sonora",https://twitter.com/user/status/1387537097825808386
"Cómo me gusta el perfume de mujer, Hasta me hace olvidar que mienten.","Monterrey, Nuevo León",https://twitter.com/user/status/1388492288561664002
Como no le van hacer bullyng si esta bien meca?,Mexico,https://twitter.com/Alejand62877130/status/1390234785331748865
Como que a la pau le bajaron el marido,Mexico,https://twitter.com/sodomitafriki/status/1322214381615276033
Como que algo no cuadra!!! Cuanto le habrán ofrecido a la dama por el “Detalle”,Bahia de banderas nayarit,https://twitter.com/user/status/1371647395960926210
Cómo que está ALGO pendejita no?,Mexico,https://twitter.com/gibrandiazfc/status/1390090503010533376
Cómo quisiera decirle que está súper pendeja y meterle una pitiza Lastima que me bloqueó,Mexico,https://twitter.com/serrano11mtz/status/1389682844998508560
Como si estuviera tan buena jaja parece extraterrestre de niña,Mexico,https://twitter.com/ennisdelmar__/status/1388579224806694912
Con ese cerebro la pobreza le espera.,Mexico,https://twitter.com/Clasista2/status/1382692015272570883
Con ese cuerpo que putx desperdicio,Mexico,https://twitter.com/Clasista2/status/1391938413083906049
Con los pezones parados no vale decir que es de mamador. Ya antojaron,Mexico,https://twitter.com/enocxmx/status/1393011374272483331
"Con tal de viajar esa noche, muchos hibamos de pie, Yo venia molesto e incómodo que no me di cuenta que frente a mi venia una Dama de unos 30 y tantos, ligeramente llenita, culona, chichona, vestido pegado color mostaza y chamarra de mezclilla, pues nada, primero sana distancia","Ciudad Madero, Tamaulipas",https://twitter.com/user/status/1371180840059875335
Con tatuaje de pandillera esa zorra.,Mexico,https://twitter.com/SalvadorGant/status/1391018365758676994
Confirmado que las niñas de casa son lo mejor ,México ,https://twitter.com/AsdruVillal88/status/1395778554290388997
Confirmo que las mujeres de mi trabajo nada más me quieren chingar.,"Gómez Palacio, Durango",https://twitter.com/user/status/1387590233709891586
Conozco a una tipa así jaja. Cree que todas le tienen envidia y que todas se le copean. ???????Mátate amiga.,México ,https://twitter.com/Jineth_Quiroga/status/1273689169458614273
"Creo no me explique bien, yo no la sigo no me gustan los circos. Ella como muchas mujeres no se dan a respetar.",México ,https://twitter.com/RoviraItzel/status/1394699086792732677
"Creo que las mujeres son mucho mas hipócritas que los hombres en temas como ese, no se si estoy equivocado pero realmente lo pienso",Mexico,https://twitter.com/Loralito/status/1386748161696440320
Creo que lo que quería escribir al final era: prefiero quedarme en casa mamoneando y posteando en Tweeter para llamar la atención.,Mexico,https://twitter.com/CarlosCouary/status/1391814585468997634
Creo que se ardió la femiloca Cara con lágrimas de alegríaRodando por el suelo de risaCara con lágrimas de alegría,Mexico,https://twitter.com/Barri2025/status/1388233292407836677
Critican la foto de @LuisitoComunica pero gritan y bailan las canciones de #BadBunny,Mexico,https://twitter.com/Que_malchiste/status/1300579381321117696
"Cuál c*lo? Ni eso tiene. Dijeras que es bonita pero tampoco. Mamadora sin duda, pero sin mérito.",Mexico,https://twitter.com/ReyesBeat/status/1392583698567028737
"Cuál es la pinche necesidad de poner un texto así cuando se toman putifotos??? Mejor que digan: ""Miren las pinches nalgotas que me cargó... Busco quien me las reviente""",Mexico,https://twitter.com/Luis76938929/status/1383209176487268354
Cuál fama? yo sólo veo que se burlan de ella,Mexico,https://twitter.com/josee_salin/status/1392326864115359747
CUALQUIER COSA: * Existe * FEMINAZIS: Eso es un micro machismo ??,Mexico,https://twitter.com/PP_te_patea/status/1391135863053033473
Cuando a huevo quieres que todo sea sobre ti,Mexico,https://twitter.com/avdph_/status/1275920553468030976
"Cuando te crees tanto el cuento, que te alías al macho violador y te sometes al sistema para que te den tu cuota de género",Mexico,https://twitter.com/MelFernndez7/status/1382080109205667843
"Cuando tu mamá nunca te amamantó y te dió leche de fórmula. Asi crecen,",Mexico,https://twitter.com/AtzPalomares/status/1266115219467628544
Cuanta falta de amor paterno en este video,Mexico,https://twitter.com/SensesoftrancE/status/1368560834264367105
Culpar al patriarcado imaginario les conviene más que asumir su propia incompetencia.,Mexico,https://twitter.com/mariana_AM7/status/1389440862883565569
Curso intensivo de mamadora ,Mexico,https://twitter.com/OdiseoSchopen/status/1386741104050049030
"Dale en su madre, pinché vieja!! ",México ,https://twitter.com/EdgarMC924/status/1338970025982652416
"Dándolas todas, y sí tiene su público, seamos honestos",Mexico,https://twitter.com/MelFernndez7/status/1377654501071581187
Daño?? Jajajaa no querida a mi siempre me han tratado como reina precisamente porque me doy mi lugar y siempre he sabido elegir quien si y quien no.,Mexico,https://twitter.com/mich_miich/status/1226604520865705985
De actuación protagonista ficticia a verídica: sirvienta del pri,Mexico,https://twitter.com/Rodelgame1Yo/status/1376196949318176772
De compas deseo que encuentres a esa LUCHONA bien vientruda!! ??,Mexico,https://twitter.com/Pumajr5/status/1396828814777401345
De donde sale tanta ridícula?,Mexico,https://twitter.com/carolina_broca/status/1390146845045780483
De donde salen estas taradas huecas ???,Mexico,https://twitter.com/GaliLopez14/status/1389768729295265792
De mujeres así están llenos los cementerios (si bien les va). Increíble que sigan existiendo.,México ,https://twitter.com/Rosalia_______/status/1396582135901925382
"De pendeja le dice eso, obvio le conviene tenerlo como pendejo por el dinero gratis... jajaja...",Mexico,https://twitter.com/SouL_Reaver_X/status/1390677176245174273
"Debería ir a un psicólogo, no es normal presumir que te cayó semen en el ojo, especialmente sabiendo que eso arde un chingo",Mexico,https://twitter.com/Another_Diego/status/1388289209404960768
"Debes ser la típica niña chismosa que nadie quería en el salón y se ""refugia"" en los libros porque no tienes amigos.",Mexico,https://twitter.com/juanchitotopo/status/1390742108819140614
Debo recordar tatuarme *calladita te ves más bonita* tal vez así lo recuerde cada vez que deseo hablar/opinar/preguntar,Mexico,https://twitter.com/mema9696/status/1393671839172505602
"dedícate sólo a enseñar tus senos, madre",Mexico,https://twitter.com/CraigFeld84/status/1386775433341849601
Déficit de atención,Mexico,https://twitter.com/Charliesuazo26/status/1388115133172441088
Deja de justificar que ni con todas tus artimañas de zorra no puedes ni retener a un hombre,Mexico,https://twitter.com/soyunpezenelmar/status/1391827980213800964
"Dejen reviso mis grupos de whats, siempre hay alguien que dice hay que matar a la malparida de Diana en cada partida ??",Mexico City,https://twitter.com/user/status/1387427680447041542
Déjenme voy a reventar a esta vieja a su cuenta,Mexico,https://twitter.com/RogerRos1/status/1338343123911663619
Del virus de la putería,Mexico,https://twitter.com/lachica_ara/status/1385275622318952448
Depende del caso. El verdadero amor de una madre no piensa que es explotada. Somos seres serviciales por naturaleza. Además muchas mamás de hoy ni los cuidan,Mexico,https://twitter.com/BlanchDhanus/status/1391935778683592705
"Depende, hay quienes piden parejas solventes y ""nada más la dan a oler"", y otras que sí ""aflojan"", pero en ambos casos quedan como ""interesadas"", solo que en uno de los casos terminan más ardidos porque se quedaron con las ganas.","Cuauhtémoc, Distrito Federal",https://twitter.com/user/status/1386853019103412226
Desnudita te ves más bonita??...ah no?????es calladita????,Mexico,https://twitter.com/Elchicobipolar3/status/1391853841742716930
"Después del que el papá de Sofía las abandonará, su madre se refugió en el alcohol y los barbitúricos Desde entonces la pequeña Sofía y sus abuelos tienen que vivir día a día con la vida d fantasía que vive su madre Por cierto Sofía tiene un promedio de 9.3 y le encanta tiktok",Mexico,https://twitter.com/Don_Suggar/status/1384993814595604481
"Desquiciada, esos productos que toma ya le están afectando",Mexico,https://twitter.com/vicmty/status/1390715909250093056
Dice @MBarbosaMX  que se fué con el novio,México ,https://twitter.com/pbcfoto/status/1395015800973561859
Dice la candidata que su papá la abandonó.,Mexico,https://twitter.com/Danemartell02/status/1391821931293417480
"Dicen que fue por trata de blancas, pero en realidad rescataron a pura pinche sirvienta prieta de provincia.",Mexico,https://twitter.com/di_tux/status/1030832353600516096
Digan lo que diga si la veo asi me pego a su entrepierna..valiendo chorizo,Mexico,https://twitter.com/benny_roji/status/1390297040924598273
"Dijeras ""La chava está guapa"" pero ni eso",Mexico,https://twitter.com/HamsterHamty/status/1392310660449685504
Dijeron arriba los pendejos y esta culera voló ,Mexico,https://twitter.com/ValJzhz/status/1389701002014576640
Dijo la putita,Mexico,https://twitter.com/rumaruta/status/1226346765210857473
Dios mio.... ¿Que no pueden estas morras putas y abidas de atención tomar algo con verdadera seriedad POR SOLO 5 MINUTOS?,Mexico,https://twitter.com/SpartancondeR/status/1390039102901338114
"Dios, parece sacado del libro “Las niñas bien”",Mexico,https://twitter.com/mellamantommy/status/1358993965991792641
"disculpanos, esta pendeja no nos representa",Mexico,https://twitter.com/melissapuente1/status/1379473526105767941
"doctora. Pero si la señora escribe con faltas de ortografía, no puede hilar dos frases o dar un pésame con dignidad. Jajajaja",Mexico,https://twitter.com/letts10/status/1392577331345121280
Donde estan la viejas mitoteras feministas cuando se ocupan?????,México ,https://twitter.com/josehumbertonar/status/1266173280030842880
"El ""derecho a decidir"" ya lo tienen. Que ""decidan"" puras pendejadas es otra cosa.",Mexico,https://twitter.com/veromadelch/status/1388157232131416067
"El aborto no es una solución. Por que, que fácil sería matar a tu hijo para no acerté cargo, verdad?",Mexico,https://twitter.com/Cutewabyuwu/status/1391826729132601346
El claro ejemplo de hasta donde hay que arrastrarse para poder comer,Mexico,https://twitter.com/hpabril88/status/1374490086520225793
El conflicto de las vidas inútiles.,Mexico,https://twitter.com/LunaBot1/status/1330650403743166464
El feminismo arranca a los hijos de las entrañas de sus madres. No me vengas a decir que el feminismo es justicia,Mexico,https://twitter.com/LFerruzca/status/1387833150831726602
El feminismo es un cáncer que se expande en cada mujer que forma parte de el. ,Mexico,https://twitter.com/LFerruzca/status/1391495457998782468
El feminismo es un cáncer social. Un cáncer que se expande y termina con la vida.,Mexico,https://twitter.com/LFerruzca/status/1381439945475252226
El feminismo es una enfermedad mental. Créditos: ,Mexico,https://twitter.com/AndyCaz_/status/1387660578936786944
El feminismo radical que rechaza la maternidad no tiene futuro. Sencillamente porque sin la maternidad no hay futuro.,Mexico,https://twitter.com/PatxiBronchalo/status/1371801040912273409
el labial rojo con mi pelo negro me hace ver puta,Mexico,https://twitter.com/user/status/1392242356309667843
El lavado cerebral del lesbofeminismo radical y la teoría de los múltiples géneros a tope.,Mexico,https://twitter.com/CarlosVentura5/status/1382057271979573250
El menor pretexto para quitarse la ropa,Mexico,https://twitter.com/rikrang01/status/1386040076111552513
"El momento mas critico de algunas mujeres es cuando estan acostumbradas a que las mantengan, que no sepan hacer nada y que el marido las abandone por huevonas, creo que les llaman mamás luchonas...",Mexico,https://twitter.com/_Szyslak_Moe_/status/1386524614172430341
El nacimiento de la feminazi comienza con la ausencia de amor paterno.,Mexico,https://twitter.com/TankLee81/status/1383233915805069316
"El pensamiento progre en el que cualquier cosa mala que le pasa a una mujer es violencia de género o misoginia. Según pregonan equidad, pero nunca nos consideran simplemente personas.",Mexico,https://twitter.com/mariana_AM7/status/1266033912947621889
"el peor libro, mala posicion, poco peso, musculos nulos... y fea... que pretendia????",Mexico,https://twitter.com/smnvilladark/status/1387869233867014155
"El peor temor es que ésta soqueta siga hablando y peor aún, que haya gente que la apoye y la siga.",Mexico,https://twitter.com/Lucho14prz/status/1390275390585901057
El pezón está más alterado que camioneta de un narco en Sinaloa,Mexico,https://twitter.com/DangerGiorno/status/1393037303782821892
El señor coronado te quiere meter toda la vergha ??????,Mexico,https://twitter.com/JoseGar19982527/status/1385560499954196480
El tema era que le vieran el culo mientras leía un libro ?????,Mexico,https://twitter.com/isaacdobles/status/1392567248947122177
"El tipo de mujeres que si me cagan son esas que dicen ser tan empáticas y sororas con otras mujeres pero se la pasan criticando e insultado a las mismas mujeres; contruyete amiga, que lo bonita no queda con lo idota.","Victoria, Tamaulipas",https://twitter.com/user/status/1388255149538254852
El vato anda contando que una vez salio con una loca que se bañaba chingo de veces al día y que bueno que no la volvió a ver porque esta cabron lidiar con gente con pedos mentales,Mexico,https://twitter.com/MiliWonka8/status/1383341571630768128
"Ella a mí me tiene que pedir perdón, yo a ella por pegarle una paliza no Corazón rojo#RocioVerdad12",México ,https://twitter.com/Cabeshi1
Empiezo a creer que lo hace a propósito jajaja o de plano sí está así de bruta?,Mexico,https://twitter.com/MannuelMacias04/status/1269476520961204225
"En algún universo alterno diría: ""Está tiradísimo mi cuarto ¡¿Que pedo?!"" o ""Está prietísimo mi pezón ¡¿Qué pedo?!""",Mexico,https://twitter.com/SrStewieGriffin/status/1388562324592766977
"En buena onda, estás bien prieta !",Mexico,https://twitter.com/graneid/status/1386889109520613379
"En mi experiencia las CATMOMS solteras son las damas más tóxicas que planta nuclear con explosión de reactor, esas y las que mandan imágenes de piolín y no son tus tías. Si conoces alguna huye",Mexico,https://twitter.com/Don_Suggar/status/1391841244406558722
En mi pueblo le dicen puteria,Mexico,https://twitter.com/JoseCarlosRag/status/1358562545838219264
En otras noticias Sele es madre soltera con 13 años... Igual que lo es su mamá ??,Mexico,https://twitter.com/abdielsuki/status/1381640465380864002
En Palestina ya la hubieran lapidado andando así...????,Mexico,https://twitter.com/Gina73798422/status/1392573103071432708
En primera jamas me atrevería hacerle eso a mi mamá jamás en segunda si me pasará mi mamá me agarra de las greñas un cachetadon y te recuerda que te dio la vida y q respetes ! Además voy a terapia y jamas por mi cabeza le haría algo así,Mexico,https://twitter.com/GenNoiir/status/1388940490872082434
"En qué pendejadas se fijan los Whitexicans nadamás le faltó decir: ""también va puro prieto jodido"" ",Mexico,https://twitter.com/Ursula30625545/status/1282229326063316993
"En serio @barbaraderegil, busca ayuda profesional de manera ¡¡ URGENTE !! Tu hambre de protagonismo es lamentable, estás enferma.",Mexico,https://twitter.com/BotAntiAMLO3/status/1390713435424497668
En serio hay quien sale con estas mujeres? Wooowwww,Mexico,https://twitter.com/wh0_5/status/1391906198174248968
Enseña las chichis y verás como suben los números,México ,https://twitter.com/charlie_war_/status/1395576311440150533
"Entiendan!! ESTAR GORDO NO ES BUENO, NO ES LA APARIENCIA, ¡ES LA SALUD! Pinches frustradas...",Mexico,https://twitter.com/DonMalhumor/status/1391206887643832325
"Entonces ¿cuál es el fin de viajar tanto?.... Aaaaa ya, ser una mamadora ridícula",Mexico,https://twitter.com/5OLIDSNAK3/status/1384588893232656388
Entonces las gordas y las feas son las mas inteligentes,Mexico,https://twitter.com/pakorro28/status/1382044118004678657
Entonces nadamas andas de interesada lol que asco,Mexico,https://twitter.com/05Jimmyesparza/status/1388750072633036800
Entonces que se joda! Son de las que dicen mátame pero no me dejes… pero de golpear! Lamentable.,México ,https://twitter.com/licfjs/status/1396707705172242433
Entre las feministas y estás tipas no se cual es peor,Mexico,https://twitter.com/PKat2005/status/1388288706491162626
Entre lo sutil y lo ridículo hay un solo paso. Estas mujeres han dado pasos de perreo hasta llegar a la cumbre del ridículo,Mexico,https://twitter.com/RubnFarfn2/status/1368640159261093898
"Entre más corta la falda,más zorra la chava... #LogicaFemenina lml",México ,https://twitter.com/yuridomm/status/445647060868427778
Era una acosadora,"Isla Holbox, M?xico",https://twitter.com/user/status/1371909916416413696
"Eres única, ojalá no tuvieras tantos traumas de carencia parental como los otros millones de seres que exclaman lo mismo. #pisapoco",Mexico,https://twitter.com/kibirgabase/status/1383978188892561416
Es a webo que ladres esas pendejadas? Pinche prieta,México ,https://twitter.com/ElBuenEdu32/status/1397032427948847110
"Es ácido fólico es para prevenir defectos del tubo neural, no tiene este que ver con el desarrollo mental. Barbara del Regil es sólo estúpida, no hay justificación por medicamento",Mexico,https://twitter.com/DotorBarato/status/1388986125780361217
"Es cierto, las campañas de oposición sólo le hacen juego al feminismo, esas no quieren a los niños",Mexico,https://twitter.com/MelFernndez7/status/1383418414060818434
Es como no son niñas bien ????  ?? en la vida ahy muchas mujeres que son dignas de mis respetos y otras que no valen ni un pepino su forma de ser es de la mas nefasta del mundo y ante tod@s de etiqueta se visten,México ,https://twitter.com/gatitohacker/status/1243364964959531011
"Es esclavitud moderna y edulcorada, pendeja",Mexico,https://twitter.com/YuzuCrist/status/1338324350420783105
"Es increíble mi Tere pero real me paso en una ocasión casi le entro a madrazos a la chava en esa ocasión, por pendeja ella y se lo dije. Cara pensativa",México ,https://twitter.com/Faby_Nava77/status/1396602860306059271
Es para pegarse un poco en la panocha y que parezca no tan usada...,Mexico,https://twitter.com/Zomby_Bastard/status/1130238320632573952
Es porque son desnalgadas y pues no hay a qué temerle...,Mexico,https://twitter.com/gracefull2021/status/1385068487635349510
Es proporcional a su bajísima autoestima.,Mexico,https://twitter.com/Ice_Mann07/status/1390013004532502533
"Es prostitución, pero las rameras no se cagan de frio en la calle esperando cliente y con un cuck que graba el servicio (seguramete con la tula parada jsjsjs)",Mexico,https://twitter.com/user/status/1387613772139933701
"Es que el temblor del 2017 que terminó por dejar en precarias condiciones donde hoy fue el accidente de metro, se atrevió a temblar SIN perspectiva de género! Maldito temblor opresor machirulo!",Mexico,https://twitter.com/OdiseoSchopen/status/1389572157999665154
"Es que Gloria actuó así por “amor” Amor al dinero, la hija de la vrga jjajjaajja Qué asco neta ??????",Mexico,https://twitter.com/mosocris/status/1381295850144600069
"Es que increíble! Que con tan tan poca capacidad neuronal, lleguen a una edad adulta!",Mexico,https://twitter.com/R2472278942/status/1271283066393280512
es que la mayoría son mis primas y podría aplicar la de a la prima se le arrima.,Mexico,https://twitter.com/sunflowersofts/status/1393329851856195587
Es que me carga porque estas morras pendejas creen que las constelaciones dictan tu forma de ser solo por nacer en un mes determinado,México ,https://twitter.com/Zectron_wskl/status/1396882751324839945
Es que no estudia ni madres la HDP,Mexico,https://twitter.com/ElRon71894403/status/1392546080987000837
Es que no estudia. Por eso le hace a la mamada.,Mexico,https://twitter.com/Kriptocracia/status/1392520191830077441
"Es sarcamos verdad, no puede ser tan bruta, neta no puede ser tan bruta.",Mexico,https://twitter.com/Alejand47298613/status/1391208774761857028
Es su panocha de tan usada que ya está jajaja ????????????,Mexico,https://twitter.com/PechMirel/status/1253749490915278848
Es tu bronca que diario andes vestida con sabanas y cobijas creo que envidias los cuerpazos que salían con Brozo..,Mexico,https://twitter.com/Pedrobicampeon/status/1372395126862053378
"Es una feminazi de manual que repite todos los mantras de esa secta, incluso para decir las estupideces más grandes.",Mexico,https://twitter.com/ZKLNB1/status/1392618949372751873
"Esa es la whitexican que anduvo mame y mame y mame con la boda de su vida, se casó y como a los tres meses la mandaron a la verga por que el vato la encontró de zorra con otro wey?",Mexico,https://twitter.com/savagerave/status/1370033868619792386
Esa Frida fue gorda de chavita. Confirmo.,Mexico,https://twitter.com/Kriptocracia/status/1391370098309480450
Esa madre es un trans,Mexico,https://twitter.com/traveler1796/status/1384660156961656832
"esa madre ni whitexican es, es una naca buchona jajaja osea vean su pp",Mexico,https://twitter.com/lubizart/status/1382730821207953412
Esa marimacha se contradice Todos los días,Mexico,https://twitter.com/SoteloGerard/status/1391828732910911488
"Esa morra al rato va a pedir que le depositen un pesito por cada seguidor a cambio de un pack, jajajaja la hipocresía.",Mexico,https://twitter.com/Krustazio1/status/1322215726556585985
Esa morra es inmamable.,Mexico,https://twitter.com/hey_srv88/status/1282330951301976071
Esa morra siempre ha estado bien mongolita.,Mexico,https://twitter.com/LoverManLand/status/1386737091707502594
"Esa mujer es NEFASTA, el monumento a la incultura, estupidez, antipatia. Solo es un cuepro bonito porque bonita no es",Mexico,https://twitter.com/Los8015/status/1388941247998480388
Esa mujer no está muy bien de la cabeza.,Mexico,https://twitter.com/Mark_yo_/status/1388285705357496321
Esa perra mamada,Mexico,https://twitter.com/kuiniwn/status/1386031870282850307
Esa Ruth no es mas que otra hueca poco cerebro ??que ya quisiera aspirar aunque sea a barrer la banqueta del New York Times .,Mexico,https://twitter.com/hildazs/status/1266147330450956293
Esas locas son las que más chido Cohen y de las que es difícil quitártelas de encima después ! Están Jode y jode,Mexico,https://twitter.com/rtyyie/status/1388301432521101313
Esas mamitas se tragaron a los chamacos o se los echaron en la espalda,Mexico,https://twitter.com/Febleseighty7/status/1386720250247487489
Ese culito tiene hambre!,Mexico,https://twitter.com/Isaac_Patriota/status/1382734743377088516
"Ese panfleto de la dresser anda en diez pesos, en el tianguis del bordo de xochiaca, y nadie se lo lleva, ora si que ni regalado, esta bien bruja, como ella",Mexico,https://twitter.com/malaschambas/status/1386915770618241032
Ese teclado todo lleno de hongos por la culpa de esta cerda.,Mexico,https://twitter.com/SalvadorGant/status/1391427688397672449
"Ese tipo de morras ""sexy-pobres"" normalmente quieren todo, micheladas, boneless, cine, likes y hasta bebes de color.",Mexico,https://twitter.com/QueCoolero/status/1382699056821112845
"Eso es azexinato y no hay poder humano que lo pueda negar, estas mujeres si leanlo bien ""ESTAS MUJERES"" estan total y absolutamente ""PODRIDAS""??!!!!!!!!!!!!!!!! Las personas buenas jamas aprobariamos esto, es una guerra y ellas seran destruidas en un abrir y cerrar de ojos??",Mexico,https://twitter.com/HellLor31803464/status/1391742143929126922
"Eso es lo que buscan estas feminazis, que las mujeres odien la maternidad y solo consideren ""basura biológica"" a sus bebés. Muchas mujeres desesperadas acuden a consejos de estas tipas y ellas les dirán que fueron ""valientes"", cuando están matando a sus propios hijos.",Mexico,https://twitter.com/raquel_vlz/status/1391569721359798272
Eso me paso con @sexycdmx o @sexycdmx2 esta bien eriza churpia y para colmo tiene vph pero no me quieren creer,Mexico,https://twitter.com/fernand10711693/status/1386855050409123842
"Eso parece una panocha de vieja ??, bastante usada pero panocha, no una virgen",Mexico,https://twitter.com/richysmart1/status/1059537138218385408
Eso pasa cuando tu papá no te abraza,Mexico,https://twitter.com/shadirhj/status/1384603629345153029
Eso pasa hasta que las matan,México ,https://twitter.com/olgauq/status/1396596306081198081
"Eso y más se merece, por traer a otra pendeja, a esté mundo ya lleno de pendejos",Mexico,https://twitter.com/fablistalon/status/1390797315817066498
Eso ya llega ala ridiculez extrema!!!,Mexico,https://twitter.com/dnlsny/status/1302600291725049857
"Esperan un anillo de 50 mil, una boda de 500 mil, una casa, un auto, un hombre alto, fuerte, atractivo, vergudote y con barba. Y lo unico qué ofrecen es una panocha usada, no se pasen de verga mujeres.",Mexico,https://twitter.com/hidrocalido_h0T/status/1033426426928738304
"Espuela quieren el caballo bueno y el malo, mujer buena y mujer mala quieren palo.",Mexico,https://twitter.com/Tunoviomacho/status/78098730133356544
Esta chica es una experta en mamadas ??????,Mexico,https://twitter.com/Elemisario9/status/1388560211481440259
"Está chingón que quieran enseñar, pero enseña algo muy chido, para miserias, todos tenemos espejos en casa. ",Mexico,https://twitter.com/Xicomay/status/1385970780928757760
Esta igual que Marisol de la Fuente que aún no superan estar divorciadas.,Mexico,https://twitter.com/Jona10647/status/1391891845429485569
Está pidiendo a gritos verga ¡ Ayudenlo !,Mexico,https://twitter.com/PKat2005/status/1386863793028976642
"Ésta señora como los patos: cada que entra, hace un mierdero! Será que en su condición palmípeda desea la rellene el ganso -aunque sea de yogurth añejo-?",Mexico,https://twitter.com/Bananon8/status/1358975278782050305
Esta una que quiere lanzarse de diputada y enseña las chichis en onlyfans,México ,https://twitter.com/Aponchos23/status/1394411119918342149
está y se de la verga estar tan pinche panzón. vieja ridícula,Mexico,https://twitter.com/BastardTiny/status/1391141455880757251
"Están dementes, es triste verlas así tan alejadas de la verdad, y tan llenas de odio",Mexico,https://twitter.com/gabrielavida7/status/1368579916682334210
Están esperando su arrimón para ser candidatas en futuras elecciones. Para las de hoy ya están los empinados útiles. ,Mexico,https://twitter.com/rafael_mh/status/1384862219419242496
"Estás ciega de poder y lealtades equívocas, mujer.",Mexico,https://twitter.com/perrito_faldero/status/1391632936240361472
Estás muuuuuuuuuuy mal de la cabeza. Pobrecita,Mexico,https://twitter.com/Lapach13/status/1391551996256264197
Estas putas....,Mexico,https://twitter.com/Efeligor/status/1390069737028308998
Estas son las primeras que se meten con un casado y se la pasan rezando ,Mexico,https://twitter.com/OtroIdiotaMas1/status/1226655024664776704
"Este señor es como los vatos que se inventan enemigos o las morras que se crean perfiles falsos pidiendo que los reporten, para llamar la atención. Solo que en este caso se inventa seguidores y buenas noticias.",Mexico,https://twitter.com/jorgeGpuma/status/1392937074718765057
"Estoy de acuerdo pero también depende muchísimo de la educación en casa, si por error mis padres y yo veíamos eso en la TV mis padres me decían que así no se trataba a las mujeres, en el caso de las caricaturas igual, el famosísimo ""eso no se hace""",Mexico,https://twitter.com/EidoMtz/status/1372250466160144386
Estoy empezando a notar ciertos patrones en algunas mujeres no en todas pero si en las que les gusta enseñar el culo en sus fotos ya que también son malas comediantes,Mexico,https://twitter.com/SotoSot99625034/status/1385312588314075139
"Estresada quién sabe, pero si sé porque estás bien pendeja...",Mexico,https://twitter.com/javrobles0392/status/1385372479548321793
Estudien para no terminar así ??,Mexico,https://twitter.com/GerardoCBazan/status/1383577977821093889
"Exactamente, esa Sra tiene la culpa que su hija sea así. Le faltaron chanclasos de chiquita. ",Mexico,https://twitter.com/Wero_Sosa86/status/1390749937772601345
"Exacto, otra vientruda y básica.",Tuxtla,https://twitter.com/Reychiapas29/status/1396235855224872960
Femeninas no feministas. ,Mexico,https://twitter.com/LFerruzca/status/1380969725602230281
Femichaira promedio.,Mexico,https://twitter.com/AsesinoBoomer/status/1392518671013134339
